LoyaltyID,Policy ID,Automobile Lifetime Value,Coverage,Expiry Date,Employment Status,Income,Claim Location Type,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy Level,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,Premiums Over Claim,Expiry Month Number,Expiry Month,Policy Count
166469,FJ60600,"6,776",Extended,07/08/2019,Unemployed,0,Suburban,96,0,38,0,3,Personal Auto,Personal L3,Offer 1,Agent,818.73,Four-Door Car,Small,4.45568136,8,Aug,1
522151,ZM40672,"6,743",Basic,12/08/2019,Unemployed,0,Suburban,61,2,76,0,2,Corporate Auto,Corporate L3,Offer 2,Agent,292.8,Two-Door Car,Small,15.83333333,8,Aug,1
799553,MB60322,"5,332",Basic,31/08/2019,Employed,"68,931",Urban,66,32,30,0,7,Special Auto,Special L2,Offer 2,Branch,309.58,Four-Door Car,Medium,6.395762,8,Aug,1
493088,TY95197,"4,133",Basic,17/08/2019,Unemployed,0,Suburban,63,4,55,1,3,Personal Auto,Personal L3,Offer 1,Agent,453.6,Four-Door Car,Medium,7.63888889,8,Aug,1
576010,UM15297,"9,641",Extended,19/08/2019,Employed,"30,431",Rural,122,6,16,0,3,Corporate Auto,Corporate L1,Offer 3,Call Center,133.47,SUV,Small,14.62500937,8,Aug,1
651887,WW99844,"4,944",Basic,27/08/2019,Employed,"53,607",Rural,61,4,18,0,9,Personal Auto,Personal L2,Offer 3,Web,93.89,Four-Door Car,Medium,11.69453616,8,Aug,1
819151,YX90754,"8,540",Basic,26/08/2019,Employed,"55,478",Urban,71,7,1,0,2,Personal Auto,Personal L2,Offer 2,Branch,339.4,Two-Door Car,Medium,0.20919269,8,Aug,1
188431,YD74214,"3,808",Extended,17/08/2019,Employed,"94,903",Suburban,94,3,38,0,1,Personal Auto,Personal L2,Offer 2,Agent,451.2,Two-Door Car,Small,7.91666667,8,Aug,1
617107,MC71942,"7,919",Extended,29/08/2019,Employed,"82,877",Rural,99,8,89,1,3,Personal Auto,Personal L3,Offer 1,Agent,22.82,Two-Door Car,Medium,386.1086766,8,Aug,1
543212,IS85460,"5,957",Basic,13/08/2019,Employed,"48,993",Suburban,74,6,29,0,4,Personal Auto,Personal L1,Offer 2,Call Center,810.46,Two-Door Car,Medium,2.64787898,8,Aug,1
826324,GQ32356,"3,872",Premium,21/08/2019,Unemployed,0,Suburban,111,10,75,0,1,Personal Auto,Personal L3,Offer 2,Agent,799.2,Four-Door Car,Medium,10.41666667,8,Aug,1
112026,WQ23548,"11,004",Basic,03/08/2019,Unemployed,0,Suburban,102,20,7,1,2,Personal Auto,Personal L2,Offer 4,Web,489.6,SUV,Medium,1.45833333,8,Aug,1
732213,BC53363,"35,227",Premium,21/08/2019,Employed,"23,031",Suburban,148,26,76,0,2,Special Auto,Special L3,Offer 4,Web,710.4,SUV,Medium,15.83333333,8,Aug,1
180089,NC34154,"8,066",Basic,30/08/2019,LTD,"17,950",Suburban,71,16,62,2,2,Special Auto,Special L2,Offer 2,Web,340.8,Two-Door Car,Medium,12.91666667,8,Aug,1
245944,LC42182,"30,443",Premium,24/08/2019,Employed,"64,321",Rural,253,4,85,0,2,Personal Auto,Personal L3,Offer 1,Agent,422.44,SUV,Medium,50.90663763,8,Aug,1
564977,EW33419,"15,114",Basic,04/08/2019,Medical Leave,"28,513",Suburban,100,4,22,1,2,Corporate Auto,Corporate L2,Offer 2,Call Center,480,SUV,Medium,4.58333333,8,Aug,1
205433,EG16813,"5,515",Basic,15/08/2019,Employed,"75,963",Rural,69,4,23,0,7,Corporate Auto,Corporate L3,Offer 3,Branch,102.15,Two-Door Car,Medium,15.53597651,8,Aug,1
324242,UF88986,"2,795",Basic,01/08/2019,Employed,"39,783",Suburban,72,28,43,0,1,Personal Auto,Personal L1,Offer 1,Branch,345.6,Two-Door Car,Medium,8.95833333,8,Aug,1
549116,XU57332,"8,737",Basic,31/08/2019,Employed,"53,173",Suburban,112,30,57,0,4,Personal Auto,Personal L1,Offer 1,Call Center,"1,169.41",SUV,Medium,5.45916317,8,Aug,1
414807,XM45289,"5,514",Basic,06/08/2019,Employed,"23,218",Suburban,71,7,10,0,4,Personal Auto,Personal L2,Offer 4,Agent,447.79,Two-Door Car,Medium,1.58556466,8,Aug,1
649942,WQ46946,"7,915",Extended,24/08/2019,Employed,"77,153",Urban,99,3,27,1,5,Personal Auto,Personal L3,Offer 1,Branch,355.64,Four-Door Car,Medium,7.51602744,8,Aug,1
327285,HN69035,"2,867",Basic,13/08/2019,Employed,"91,810",Rural,71,27,43,0,1,Corporate Auto,Corporate L2,Offer 3,Web,165.52,Four-Door Car,Medium,18.44490092,8,Aug,1
169966,IL19217,"3,939",Extended,15/08/2019,Employed,"60,021",Suburban,99,12,28,0,1,Personal Auto,Personal L2,Offer 2,Agent,882.87,Four-Door Car,Small,3.1397601,8,Aug,1
346340,SR49919,"10,657",Extended,09/08/2019,Employed,"72,540",Suburban,88,7,3,0,2,Personal Auto,Personal L3,Offer 2,Call Center,631.74,Two-Door Car,Medium,0.41789344,8,Aug,1
314898,LM58227,"5,285",Basic,19/08/2019,Employed,"65,096",Suburban,67,3,81,3,8,Personal Auto,Personal L2,Offer 1,Call Center,321.6,Four-Door Car,Medium,16.875,8,Aug,1
930370,LW25030,"5,047",Basic,16/08/2019,Medical Leave,"29,957",Suburban,65,19,72,0,7,Corporate Auto,Corporate L3,Offer 1,Agent,312,Four-Door Car,Small,15,8,Aug,1
816280,SH55598,"3,703",Extended,07/08/2019,Employed,"23,120",Suburban,93,5,87,0,1,Personal Auto,Personal L3,Offer 3,Agent,446.4,Four-Door Car,Medium,18.125,8,Aug,1
466085,AI47152,"7,993",Basic,07/08/2019,Employed,"35,434",Urban,66,19,26,0,2,Personal Auto,Personal L2,Offer 2,Agent,297.05,Four-Door Car,Medium,5.77680525,8,Aug,1
466499,PQ46798,"8,301",Basic,06/08/2019,LTD,"17,034",Suburban,113,11,40,0,6,Personal Auto,Personal L1,Offer 2,Agent,542.4,Sports Car,Medium,8.33333333,8,Aug,1
850245,AG62140,"5,386",Basic,15/08/2019,Employed,"33,716",Suburban,68,18,67,1,3,Personal Auto,Personal L2,Offer 1,Agent,349.43,Four-Door Car,Small,13.03837679,8,Aug,1
154776,WV57524,"10,209",Extended,07/08/2019,Employed,"35,482",Suburban,129,21,59,0,3,Personal Auto,Personal L1,Offer 1,Branch,619.2,SUV,Medium,12.29166667,8,Aug,1
709701,BC90645,"2,675",Basic,10/08/2019,Employed,"55,479",Rural,68,5,7,1,1,Personal Auto,Personal L2,Offer 2,Branch,117.96,Four-Door Car,Medium,4.03526619,8,Aug,1
899024,FL50705,"8,163",Premium,14/08/2019,Employed,"66,140",Suburban,101,11,21,0,3,Corporate Auto,Corporate L2,Offer 1,Call Center,484.8,Four-Door Car,Small,4.375,8,Aug,1
336143,GD17919,"14,456",Extended,24/08/2019,Unemployed,0,Suburban,78,2,63,0,2,Special Auto,Special L2,Offer 1,Call Center,561.6,Four-Door Car,Medium,8.75,8,Aug,1
720131,NX34811,"8,296",Premium,02/08/2019,Employed,"85,478",Rural,103,29,15,0,6,Personal Auto,Personal L1,Offer 1,Call Center,224.16,Two-Door Car,Medium,6.89239829,8,Aug,1
740489,YV82597,"10,856",Extended,23/08/2019,Employed,"59,803",Rural,90,21,0,0,2,Corporate Auto,Corporate L2,Offer 2,Agent,22.76,Two-Door Car,Medium,0,8,Aug,1
219747,GV62858,"4,092",Premium,05/08/2019,Employed,"38,692",Suburban,102,16,8,0,1,Personal Auto,Personal L3,Offer 1,Web,502.44,Four-Door Car,Medium,1.62407452,8,Aug,1
572848,ZX50209,"10,961",Extended,18/08/2019,Employed,"29,815",Rural,95,35,18,0,2,Personal Auto,Personal L1,Offer 4,Agent,76.18,Four-Door Car,Medium,22.44683644,8,Aug,1
823764,TC14209,"9,096",Extended,01/08/2019,Unemployed,0,Suburban,128,5,76,0,8,Personal Auto,Personal L2,Offer 1,Agent,921.6,SUV,Medium,10.55555556,8,Aug,1
202755,IP93821,"3,601",Basic,15/08/2019,Retired,"25,147",Suburban,101,7,54,0,1,Personal Auto,Personal L1,Offer 1,Agent,694.6,SUV,Medium,7.85200115,8,Aug,1
914638,IA67715,"7,720",Basic,15/08/2019,Employed,"67,332",Suburban,192,3,24,0,1,Personal Auto,Personal L2,Offer 4,Branch,921.6,Luxury Car,Medium,5,8,Aug,1
548449,OC83172,"8,256",Basic,08/08/2019,Employed,"62,902",Rural,69,14,94,0,2,Personal Auto,Personal L3,Offer 2,Web,159.38,Two-Door Car,Medium,40.69519388,8,Aug,1
837935,TX35222,"11,619",Premium,16/08/2019,Employed,"27,750",Suburban,297,28,38,1,1,Personal Auto,Personal L2,Offer 1,Branch,"1,425.6",Luxury Car,Medium,7.91666667,8,Aug,1
252026,RT63209,"5,994",Basic,27/08/2019,Employed,"74,284",Urban,74,27,5,0,3,Personal Auto,Personal L3,Offer 3,Call Center,268.13,Four-Door Car,Medium,1.37992765,8,Aug,1
615924,VG40704,"3,135",Extended,25/08/2019,Employed,"55,855",Urban,79,10,71,0,1,Personal Auto,Personal L2,Offer 4,Branch,273,Four-Door Car,Medium,20.54578755,8,Aug,1
590973,VQ67172,"18,542",Basic,20/08/2019,Unemployed,0,Suburban,72,30,48,0,2,Corporate Auto,Corporate L2,Offer 4,Agent,622.99,Four-Door Car,Small,5.54744057,8,Aug,1
332801,FJ24418,"3,653",Extended,29/08/2019,Unemployed,0,Suburban,95,22,80,0,1,Personal Auto,Personal L3,Offer 4,Agent,456,Four-Door Car,Medium,16.66666667,8,Aug,1
720660,TI47802,"2,593",Basic,30/08/2019,Unemployed,0,Suburban,69,29,35,0,1,Personal Auto,Personal L3,Offer 4,Branch,331.2,Two-Door Car,Medium,7.29166667,8,Aug,1
725962,GL33494,"5,460",Basic,13/08/2019,Employed,"31,530",Suburban,69,24,47,1,3,Personal Auto,Personal L3,Offer 1,Branch,331.2,Two-Door Car,Medium,9.79166667,8,Aug,1
595621,KA89683,"2,523",Basic,07/08/2019,Unemployed,0,Suburban,70,20,81,0,1,Personal Auto,Personal L1,Offer 1,Branch,504,Four-Door Car,Small,11.25,8,Aug,1
490097,MN61620,"9,877",Extended,07/08/2019,Employed,"67,752",Rural,131,4,40,4,9,Personal Auto,Personal L2,Offer 1,Web,168.52,Sports Car,Small,31.09423214,8,Aug,1
536246,HH69970,"6,282",Extended,16/08/2019,Employed,"32,311",Urban,79,10,23,0,3,Corporate Auto,Corporate L3,Offer 1,Agent,207.29,Four-Door Car,Large,8.76549761,8,Aug,1
198624,RE95629,"2,321",Basic,18/08/2019,Unemployed,0,Suburban,63,18,76,0,1,Personal Auto,Personal L3,Offer 2,Agent,453.6,Two-Door Car,Medium,10.55555556,8,Aug,1
844831,VQ38776,"5,304",Extended,18/08/2019,Unemployed,0,Suburban,76,18,63,0,3,Personal Auto,Personal L3,Offer 2,Agent,395.34,Four-Door Car,Large,12.11109425,8,Aug,1
998192,IO81315,"2,460",Basic,31/08/2019,Employed,"69,241",Rural,61,14,84,0,1,Personal Auto,Personal L2,Offer 3,Web,47.96,Four-Door Car,Small,106.83903253,8,Aug,1
106835,VY90611,"2,499",Basic,02/08/2019,Employed,"28,264",Suburban,63,22,9,0,1,Corporate Auto,Corporate L3,Offer 2,Agent,364.62,Two-Door Car,Small,1.55504361,8,Aug,1
936440,ZA44520,"9,622",Extended,13/08/2019,Employed,"54,872",Suburban,121,9,50,0,3,Personal Auto,Personal L3,Offer 2,Agent,580.8,SUV,Large,10.41666667,8,Aug,1
413659,MB98372,"2,771",Basic,30/08/2019,Employed,"50,071",Rural,71,3,32,0,1,Corporate Auto,Corporate L3,Offer 2,Agent,18.92,Two-Door Car,Medium,120.0845666,8,Aug,1
812100,OH80943,"2,660",Extended,24/08/2019,Unemployed,0,Suburban,87,4,4,3,1,Special Auto,Special L3,Offer 2,Agent,420.04,Four-Door Car,Medium,0.82849252,8,Aug,1
125555,LY97989,"2,894",Extended,03/08/2019,Unemployed,0,Suburban,85,3,53,0,1,Personal Auto,Personal L3,Offer 3,Agent,408,Four-Door Car,Medium,11.04166667,8,Aug,1
152276,WX30852,"2,640",Basic,25/08/2019,Employed,"69,819",Rural,66,24,20,0,1,Personal Auto,Personal L1,Offer 4,Agent,21.01,Four-Door Car,Medium,62.82722513,8,Aug,1
567434,YH31618,"7,452",Premium,01/08/2019,Unemployed,0,Suburban,105,27,42,0,4,Corporate Auto,Corporate L1,Offer 1,Branch,504,Two-Door Car,Medium,8.75,8,Aug,1
549441,WX14028,"32,450",Basic,19/08/2019,Employed,"60,455",Suburban,104,20,25,0,2,Personal Auto,Personal L1,Offer 4,Agent,499.2,SUV,Medium,5.20833333,8,Aug,1
199854,CQ15251,"5,150",Basic,25/08/2019,Employed,"65,629",Rural,64,21,28,0,3,Personal Auto,Personal L3,Offer 4,Call Center,89.41,Four-Door Car,Large,20.04250084,8,Aug,1
199239,UX71137,"8,876",Premium,18/08/2019,Employed,"69,205",Urban,110,20,56,0,6,Personal Auto,Personal L3,Offer 2,Web,372.36,Four-Door Car,Medium,16.5431303,8,Aug,1
420066,WI52672,"13,576",Basic,05/08/2019,Employed,"94,153",Rural,111,2,5,0,2,Corporate Auto,Corporate L3,Offer 1,Web,4.85,SUV,Medium,114.43298969,8,Aug,1
754095,BD53342,"3,097",Extended,06/08/2019,Employed,"21,604",Suburban,79,14,28,0,1,Personal Auto,Personal L2,Offer 1,Branch,379.2,Four-Door Car,Medium,5.83333333,8,Aug,1
801607,GR26937,"9,806",Extended,18/08/2019,Employed,"47,197",Rural,81,19,91,0,2,Corporate Auto,Corporate L2,Offer 2,Agent,76.11,Four-Door Car,Medium,96.84666929,8,Aug,1
424152,CI68869,"1,899",Basic,02/08/2019,Unemployed,0,Suburban,70,17,20,5,1,Personal Auto,Personal L3,Offer 3,Agent,702.02,Two-Door Car,Small,1.99424518,8,Aug,1
678967,LU79958,"2,274",Basic,15/08/2019,Unemployed,0,Suburban,73,14,1,4,1,Personal Auto,Personal L1,Offer 1,Web,801.02,Four-Door Car,Large,0.0911338,8,Aug,1
232703,UI99818,"4,349",Basic,21/08/2019,Employed,"75,648",Rural,108,28,10,0,1,Personal Auto,Personal L2,Offer 2,Branch,112.66,SUV,Large,9.58636606,8,Aug,1
371860,BN90616,"8,590",Basic,04/08/2019,Employed,"63,110",Rural,72,23,84,0,2,Personal Auto,Personal L3,Offer 3,Agent,68.18,Four-Door Car,Medium,88.7063655,8,Aug,1
343425,EV39637,"5,328",Basic,05/08/2019,Unemployed,0,Suburban,73,12,42,0,7,Personal Auto,Personal L1,Offer 1,Branch,794.45,Four-Door Car,Medium,3.85927371,8,Aug,1
838593,RW61528,"13,917",Premium,08/08/2019,Employed,"52,423",Suburban,119,2,80,1,2,Corporate Auto,Corporate L1,Offer 1,Web,571.2,Four-Door Car,Medium,16.66666667,8,Aug,1
779117,KR29524,"4,743",Basic,01/08/2019,Employed,"78,596",Rural,118,1,70,0,1,Personal Auto,Personal L1,Offer 1,Branch,133.91,SUV,Medium,61.68322007,8,Aug,1
739227,TO96662,"6,967",Extended,25/08/2019,Employed,"41,837",Rural,88,29,93,0,9,Personal Auto,Personal L3,Offer 1,Call Center,142.06,Four-Door Car,Small,57.60946079,8,Aug,1
902026,XK33449,"2,384",Basic,24/08/2019,Unemployed,0,Suburban,69,5,40,0,1,Special Auto,Special L3,Offer 4,Branch,496.8,Two-Door Car,Small,5.55555556,8,Aug,1
239110,EI10204,"15,114",Basic,23/08/2019,Medical Leave,"28,513",Suburban,100,4,22,1,2,Personal Auto,Personal L2,Offer 2,Call Center,480,SUV,Medium,4.58333333,8,Aug,1
846659,OZ86942,"5,790",Basic,20/08/2019,Employed,"52,443",Suburban,73,0,47,1,4,Corporate Auto,Corporate L3,Offer 2,Agent,350.4,Four-Door Car,Medium,9.79166667,8,Aug,1
891564,RN72721,"8,886",Basic,30/08/2019,LTD,"20,903",Suburban,117,4,40,0,8,Personal Auto,Personal L2,Offer 4,Branch,561.6,SUV,Medium,8.33333333,8,Aug,1
773805,SI78985,"7,993",Premium,31/08/2019,Employed,"39,448",Rural,103,10,14,3,5,Personal Auto,Personal L1,Offer 3,Web,66.02,Four-Door Car,Medium,21.8418661,8,Aug,1
826967,MP95255,"3,919",Extended,30/08/2019,Employed,"66,676",Suburban,97,0,40,0,1,Personal Auto,Personal L1,Offer 3,Agent,558.1,Four-Door Car,Small,6.95215911,8,Aug,1
887211,XS76911,"5,030",Extended,07/08/2019,Unemployed,0,Suburban,133,3,89,0,1,Personal Auto,Personal L3,Offer 1,Agent,795.86,Sports Car,Small,14.87321891,8,Aug,1
330522,KG49115,"6,298",Extended,19/08/2019,Employed,"89,411",Rural,78,14,99,0,4,Personal Auto,Personal L1,Offer 2,Web,116.24,Four-Door Car,Medium,66.43152099,8,Aug,1
589840,YD80815,"7,148",Basic,11/08/2019,Employed,"51,791",Rural,181,10,56,1,1,Personal Auto,Personal L3,Offer 4,Call Center,422.96,Luxury Car,Medium,23.96444108,8,Aug,1
777870,YB66933,"5,383",Basic,18/08/2019,Employed,"77,552",Rural,68,33,76,1,7,Corporate Auto,Corporate L3,Offer 1,Call Center,45.22,Four-Door Car,Medium,114.28571429,8,Aug,1
468780,OH55411,"4,627",Basic,12/08/2019,Employed,"79,487",Suburban,114,20,87,0,1,Corporate Auto,Corporate L2,Offer 2,Branch,547.2,SUV,Medium,18.125,8,Aug,1
230226,RI76930,"4,163",Basic,23/08/2019,Employed,"43,276",Suburban,104,16,11,0,1,Personal Auto,Personal L3,Offer 2,Call Center,499.2,SUV,Large,2.29166667,8,Aug,1
420089,OD66412,"5,019",Basic,30/08/2019,Employed,"74,423",Rural,62,31,10,0,5,Personal Auto,Personal L2,Offer 2,Agent,50.8,Four-Door Car,Medium,12.20472441,8,Aug,1
621190,KD47243,"11,798",Basic,27/08/2019,Employed,"91,469",Urban,100,11,89,2,2,Personal Auto,Personal L1,Offer 1,Agent,418.86,SUV,Small,21.24814974,8,Aug,1
446219,CC94413,"5,701",Basic,02/08/2019,Employed,"41,154",Suburban,72,6,7,1,8,Personal Auto,Personal L2,Offer 2,Agent,345.6,Four-Door Car,Small,1.45833333,8,Aug,1
154981,QF13998,"2,358",Basic,05/08/2019,Unemployed,0,Urban,65,5,59,1,1,Personal Auto,Personal L3,Offer 2,Web,294.5,Four-Door Car,Medium,13.02207131,8,Aug,1
206385,UI36374,"5,470",Extended,11/08/2019,Employed,"54,507",Suburban,138,20,11,0,1,Corporate Auto,Corporate L2,Offer 2,Agent,702.99,SUV,Medium,2.15934793,8,Aug,1
806094,HP46467,"4,953",Extended,15/08/2019,Employed,"21,385",Suburban,127,14,37,0,1,Corporate Auto,Corporate L2,Offer 3,Web,609.6,SUV,Large,7.70833333,8,Aug,1
459683,MX95450,"36,898",Extended,04/08/2019,Unemployed,0,Suburban,133,0,59,0,2,Personal Auto,Personal L3,Offer 1,Agent,638.4,SUV,Medium,12.29166667,8,Aug,1
484571,HE99696,"4,787",Basic,22/08/2019,Unemployed,0,Suburban,67,16,45,0,5,Personal Auto,Personal L3,Offer 1,Call Center,321.6,Four-Door Car,Small,9.375,8,Aug,1
820204,NJ10602,"8,459",Basic,26/08/2019,Employed,"92,717",Urban,70,24,19,0,2,Personal Auto,Personal L3,Offer 4,Call Center,224.28,Two-Door Car,Medium,5.93008739,8,Aug,1
536987,FU17577,"3,789",Basic,02/08/2019,Unemployed,0,Suburban,106,27,89,0,1,Personal Auto,Personal L3,Offer 1,Agent,763.2,SUV,Medium,12.36111111,8,Aug,1
850033,CP98451,"9,058",Basic,14/08/2019,Employed,"91,025",Urban,112,26,37,0,9,Personal Auto,Personal L3,Offer 1,Agent,327.68,SUV,Medium,12.64648438,8,Aug,1
556232,UD77728,"5,658",Basic,21/08/2019,Employed,"23,550",Urban,72,17,3,0,3,Personal Auto,Personal L3,Offer 2,Agent,222.75,Four-Door Car,Medium,0.96969697,8,Aug,1
909421,ZG12619,"8,258",Basic,31/08/2019,LTD,"23,815",Suburban,73,4,47,0,2,Personal Auto,Personal L1,Offer 2,Call Center,424.33,Four-Door Car,Medium,8.08568803,8,Aug,1
271921,TY74870,"2,531",Basic,04/08/2019,Medical Leave,"25,143",Rural,66,34,38,0,1,Corporate Auto,Corporate L2,Offer 1,Branch,8.74,Four-Door Car,Medium,286.95652174,8,Aug,1
908390,RF73329,"2,674",Basic,25/08/2019,Employed,"33,451",Suburban,67,0,1,0,1,Personal Auto,Personal L2,Offer 2,Agent,337.22,Four-Door Car,Medium,0.19868335,8,Aug,1
362750,ZM86949,"20,635",Basic,13/08/2019,Employed,"84,106",Suburban,64,0,86,0,2,Personal Auto,Personal L3,Offer 1,Branch,334.41,Two-Door Car,Medium,16.45883795,8,Aug,1
871074,CS55808,"9,393",Extended,28/08/2019,Unemployed,0,Suburban,88,4,52,0,2,Personal Auto,Personal L3,Offer 3,Branch,851.15,Four-Door Car,Medium,5.37625565,8,Aug,1
517304,CL97519,"4,683",Extended,23/08/2019,Employed,"25,187",Suburban,121,8,79,0,1,Personal Auto,Personal L3,Offer 3,Call Center,580.8,SUV,Medium,16.45833333,8,Aug,1
674725,OW20992,"2,311",Basic,18/08/2019,Unemployed,0,Suburban,68,0,45,0,1,Personal Auto,Personal L2,Offer 2,Web,489.6,Four-Door Car,Medium,6.25,8,Aug,1
320980,QP56563,"2,707",Basic,19/08/2019,Employed,"80,985",Rural,67,0,52,0,1,Personal Auto,Personal L3,Offer 3,Agent,124.93,Four-Door Car,Medium,27.88761707,8,Aug,1
141068,FO83170,"2,916",Basic,10/08/2019,Employed,"85,817",Rural,72,0,31,0,1,Personal Auto,Personal L1,Offer 4,Agent,154.99,Four-Door Car,Medium,14.40092909,8,Aug,1
203276,OY15095,"5,099",Extended,05/08/2019,Unemployed,0,Suburban,97,20,9,4,7,Personal Auto,Personal L3,Offer 1,Agent,609.05,Two-Door Car,Medium,1.43337985,8,Aug,1
312870,DR84620,"8,071",Basic,03/08/2019,Employed,"72,149",Rural,101,18,43,0,6,Personal Auto,Personal L2,Offer 2,Call Center,69.31,SUV,Medium,62.66051075,8,Aug,1
763488,IX60941,"3,509",Extended,05/08/2019,Medical Leave,"20,978",Suburban,98,19,96,1,1,Personal Auto,Personal L3,Offer 2,Branch,"1,176.28",Four-Door Car,Small,7.99809569,8,Aug,1
816209,FX26050,"22,712",Basic,29/08/2019,LTD,"14,119",Rural,67,4,53,0,2,Special Auto,Special L1,Offer 4,Agent,68.02,Two-Door Car,Medium,52.20523375,8,Aug,1
902009,OB88698,"5,470",Basic,03/08/2019,Employed,"67,099",Rural,69,11,24,0,6,Personal Auto,Personal L3,Offer 4,Branch,23,Two-Door Car,Medium,72,8,Aug,1
277967,HN89408,"3,653",Premium,16/08/2019,Unemployed,0,Suburban,107,32,43,0,1,Corporate Auto,Corporate L3,Offer 1,Branch,770.4,Four-Door Car,Medium,5.97222222,8,Aug,1
849334,IQ73438,"5,556",Basic,12/08/2019,Employed,"74,015",Suburban,72,12,61,0,6,Personal Auto,Personal L3,Offer 2,Call Center,471.44,Four-Door Car,Small,9.31613779,8,Aug,1
244652,OD21455,"4,481",Basic,20/08/2019,Unemployed,0,Urban,69,1,25,0,4,Personal Auto,Personal L3,Offer 3,Call Center,232.18,Four-Door Car,Medium,7.4295805,8,Aug,1
114131,FD14790,"18,197",Extended,03/08/2019,Employed,"57,177",Suburban,92,14,51,0,2,Personal Auto,Personal L1,Offer 4,Branch,441.6,Four-Door Car,Small,10.625,8,Aug,1
123237,HW65139,"26,730",Extended,07/08/2019,Medical Leave,"21,275",Suburban,240,3,68,0,2,Personal Auto,Personal L1,Offer 3,Agent,"1,152",Luxury SUV,Medium,14.16666667,8,Aug,1
711323,JL25091,"4,600",Premium,31/08/2019,Employed,"79,284",Rural,117,9,59,1,1,Special Auto,Special L2,Offer 3,Agent,156.45,Four-Door Car,Medium,44.12272291,8,Aug,1
268076,JC11405,"10,964",Premium,14/08/2019,Employed,"55,687",Suburban,276,33,101,0,1,Personal Auto,Personal L3,Offer 1,Agent,"1,324.8",Luxury SUV,Medium,21.04166667,8,Aug,1
746574,QK29271,"14,084",Extended,19/08/2019,Unemployed,0,Suburban,208,22,102,0,3,Corporate Auto,Corporate L1,Offer 2,Agent,"2,270.51",Luxury Car,Medium,9.34415616,8,Aug,1
811333,RX13282,"12,169",Basic,14/08/2019,Retired,"14,973",Suburban,115,2,75,0,2,Personal Auto,Personal L3,Offer 1,Branch,828,SUV,Medium,10.41666667,8,Aug,1
181606,PB81005,"5,364",Extended,20/08/2019,Employed,"53,562",Urban,135,24,35,0,1,Personal Auto,Personal L3,Offer 1,Branch,589.63,SUV,Medium,8.01349999,8,Aug,1
381779,JG74360,"4,559",Basic,15/08/2019,Employed,"37,709",Suburban,116,19,39,0,1,Corporate Auto,Corporate L2,Offer 2,Call Center,556.8,SUV,Medium,8.125,8,Aug,1
911927,CA70404,"6,105",Extended,17/08/2019,Employed,"62,455",Urban,77,27,85,1,5,Personal Auto,Personal L2,Offer 2,Branch,338.14,Two-Door Car,Small,19.35588809,8,Aug,1
298600,QY46560,"2,152",Basic,02/08/2019,Unemployed,0,Suburban,65,8,50,0,1,Personal Auto,Personal L2,Offer 2,Agent,460.38,Two-Door Car,Medium,7.05938572,8,Aug,1
510254,IK66117,"4,969",Basic,26/08/2019,Medical Leave,"21,827",Suburban,67,18,53,0,8,Special Auto,Special L2,Offer 2,Branch,321.6,Four-Door Car,Medium,11.04166667,8,Aug,1
551183,CW82151,"8,903",Basic,02/08/2019,Employed,"46,833",Rural,112,6,3,0,9,Personal Auto,Personal L3,Offer 1,Call Center,64.11,Sports Car,Medium,5.24099204,8,Aug,1
313621,RQ77476,"20,461",Premium,20/08/2019,Employed,"87,502",Urban,102,20,28,0,2,Personal Auto,Personal L3,Offer 2,Branch,421.11,Four-Door Car,Medium,6.78207594,8,Aug,1
886229,PX27645,"8,467",Extended,13/08/2019,Unemployed,0,Suburban,122,2,73,0,5,Personal Auto,Personal L1,Offer 1,Call Center,"1,100.09",SUV,Medium,8.09570126,8,Aug,1
585780,FW35631,"4,865",Extended,05/08/2019,Employed,"37,406",Suburban,122,23,38,1,1,Corporate Auto,Corporate L3,Offer 3,Call Center,"1,134.96",SUV,Small,4.08472545,8,Aug,1
210959,PT73521,"2,733",Basic,15/08/2019,Employed,"42,968",Suburban,69,15,85,0,1,Personal Auto,Personal L1,Offer 3,Agent,331.2,Four-Door Car,Medium,17.70833333,8,Aug,1
640106,UQ13133,"2,609",Basic,20/08/2019,Employed,"61,567",Rural,65,35,78,0,1,Personal Auto,Personal L1,Offer 4,Branch,39.53,Four-Door Car,Small,128.25701998,8,Aug,1
792036,KM33477,"8,550",Basic,05/08/2019,Employed,"21,733",Suburban,73,17,37,0,2,Corporate Auto,Corporate L2,Offer 2,Web,525.6,Four-Door Car,Medium,5.13888889,8,Aug,1
701770,JO11457,"4,653",Basic,12/08/2019,Unemployed,0,Suburban,70,1,4,1,4,Personal Auto,Personal L2,Offer 1,Agent,585.48,Two-Door Car,Medium,0.47824008,8,Aug,1
